"PrecursorName.Replicate","PrecursorName","Label","DIA.cosSim","DIA.RTdiffSd","DIA.RTdiffMean","DIA.FWHMdiffSd","DIA.FWHMdiffMean","DIA.MassErrorSd","DIA.MassErrorMean","PeakDecoderScore","featTarget","Total.Area","Precursor.Mz","Precursor.SignalToNoise","CountFragments"
"raw10984.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw10984","target",0.999926390778015,0,0.04,0.005,0.0025,19.4804175177707,21.7,0.991735631660882,10984,382051,255.05832,171359,4
"raw12296.Pput_CJ019_WT_IMS_5ul_R1_01_20V_redo_12Sep","raw12296","target",0.960134787775053,0.145109154317247,0.0983333333333335,0.049966655548142,-0.0216666666666667,20.598219987821,11.8333333333333,0.984643661137925,12296,287429,272.92859,3142,6
"raw12296.Pput_Muck_5042_IMS_5ul_R2_11_20V_redo_12Sep","raw12296","target",0.999943468468672,0,0.0800000000000001,0.00577350269189626,0.0366666666666667,16.5741767015238,-1.36666666666667,0.989455516404976,12296,164667,272.92859,1170,3
"raw12298.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw12298","target",0.999347688577644,0.0382970843102536,0.0900000000000001,0.0718215380880508,-0.0325,3.5749125863439,8.5,0.982321263476775,12298,107133,272.92859,3901,4
"raw12298.Pput_Muck_1642_IMS_5ul_R3_06_20V_redo_12Sep","raw12298","target",0.999997553200866,0.132790561913614,0.156666666666667,0.10816653826392,-0.05,7.24591839129681,11.7333333333333,0.964927163159417,12298,100759,272.92859,11489,3
"raw12298.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw12298","target",0.972764060575311,0.0382970843102536,0.01,0.0216024689946929,-0.02,11.9226674867665,9.45,0.992723857417797,12298,111579,272.92859,2227,4
"raw12298.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw12298","target",0.99980531521657,0,0.04,0,-0.01,11.0774545812655,18.9,0.988967393808603,12298,179370,272.92859,5230,3
"raw12298.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw12298","target",0.999282540331875,0.0173205080756889,0.0500000000000001,0.0737111479583199,0.0833333333333333,9.24824307639024,14.5,0.980032198151754,12298,81074,272.92859,6462,3
"raw12588.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw12588","target",0.99955512456773,0.0163299316185545,0.0466666666666667,0.00983192080250175,0.0116666666666667,24.0670452417131,20.1333333333333,0.987701628751655,12588,357907,275.05792,43525,6
"raw12588.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw12588","target",0.99996314041534,0.0163299316185545,0.0733333333333334,0.01211060141639,0.0166666666666667,20.3914361109429,20.5333333333333,0.984558570924582,12588,294732,275.05792,45351,6
"raw12726.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw12726","target",0.999385015262708,0.0206559111797729,0.0266666666666667,0.0103279555898864,0.0233333333333333,13.335778942379,17.95,0.990663634265864,12726,127860,277.1207,11404,6
"raw12726.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw12726","target",0.998744392694258,0.0163299316185545,0.0333333333333334,0.00816496580927727,0.176666666666667,9.28051722696532,16.9,0.985584137834749,12726,123399,277.1207,12.7306501547988,6
"raw12887.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw12887","target",0.999865222136219,0.02,0.01,0.015,-0.0075,11.2920325893968,20.55,0.990913237752871,12887,692067,279.00632,195371,4
"raw12887.Pput_CJ019_WT_IMS_5ul_R2_02_40V_12Sep","raw12887","target",0.995799141527638,0,0,0.0288675134594813,-0.0166666666666667,9.6588474122606,14.3333333333333,0.991325470724592,12887,424838,279.00632,170748,3
"raw12887.Pput_CJ019_WT_IMS_5ul_R3_03_40V_12Sep","raw12887","target",0.998887806953194,0.02,0.01,0.01,-0.005,10.7799196039055,13.2,0.991143468657382,12887,442422,279.00632,174911,4
"raw12887.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw12887","target",0.9996647921147,0,0,0,0,13.6880726668634,21.6666666666667,0.991979328870401,12887,1129866,279.00632,363092,3
"raw12887.Pput_Muck_1642_IMS_5ul_R3_06_40V_12Sep","raw12887","target",0.999999171800677,0,0,0.0173205080756888,-0.01,11.9558911559671,13.0333333333333,0.992322584127022,12887,451986,279.00632,190475,3
"raw12887.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw12887","target",0.999914618314108,0,0,0,0,14.1736845362571,20.3333333333333,0.992386641811729,12887,874527,279.00632,265760,3
"raw12887.Pput_Muck_2224_IMS_5ul_R1_07_40V_12Sep","raw12887","target",0.99961578602668,0,0,0.0173205080756888,-0.01,10.1746416808325,17.5333333333333,0.990793997938175,12887,600982,279.00632,273720,3
"raw12887.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw12887","target",0.999849684972132,0,0,0.0173205080756888,0.005,5.31099488482776,14.5,0.981565958429316,12887,643037,279.00632,126.040101308569,4
"raw12887.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw12887","target",0.999851247695778,0.02,0.01,0.015,-0.0075,15.6314586651406,22.825,0.99201353381138,12887,820962,279.00632,73.5018544935806,4
"raw12887.Pput_Muck_2224_IMS_5ul_R3_09_40V_12Sep","raw12887","target",0.9992132967806,0,0,0.04,-0.02,11.5794357951212,11.65,0.99349624939733,12887,605787,279.00632,269526,4
"raw12887.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw12887","target",0.999970693209975,0,0,0,0,16.5838023384265,16.175,0.993555165534374,12887,616426,279.00632,167499,4
"raw12887.Pput_Muck_5042_IMS_5ul_R2_11_40V_12Sep","raw12887","target",0.985727979052629,0.0230940107675851,0.0266666666666667,0.0288675134594813,-0.00666666666666666,13.6697963896078,9.63333333333333,0.993621319142783,12887,219223,279.00632,70030,3
"raw12887.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw12887","target",0.999619636805584,0.0230940107675851,-0.02,0.01,-0.005,9.90265116016918,17.725,0.990405271290247,12887,301752,279.00632,48785,4
"raw12887.Pput_Muck_5042_IMS_5ul_R3_12_40V_12Sep","raw12887","target",0.994278692224892,0.0230940107675851,0.0533333333333334,0.0115470053837925,0.00333333333333334,9.786214794291,13.6,0.987956566030362,12887,187234,279.00632,70709,3
"raw13386.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw13386","target",0.999948411077894,0.0556776436283003,0.0600000000000001,0.023094010767585,0.0133333333333333,10.6706763297053,3.43333333333333,0.98914196876663,13386,172327,285.06921,38758,3
"raw13942.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw13942","target",0.999894238652932,0.02,-0.03,0.00577350269189626,-0.005,21.1040872818514,15.375,0.993400417107732,13942,773167,293.02948,190868,4
"raw13942.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw13942","target",0.999847870581074,0.0219089023002067,-0.016,0.00547722557505167,-0.004,21.2526468939753,22.3,0.992573693754983,13942,624091,293.02948,133602,5
"raw13942.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw13942","target",0.999638651729072,0,0,0,0,9.15769257691769,16.7333333333333,0.987486514866078,13942,823866,293.02948,86624,3
"raw13942.Pput_Muck_5042_IMS_5ul_R2_11_20V_redo_12Sep","raw13942","target",0.999970200480759,0.0230940107675851,-0.0266666666666667,0,0,21.1341745363601,17.3333333333333,0.992948566626196,13942,644883,293.02948,63278,3
"raw13942.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw13942","target",0.999959724746219,0.0178885438199983,-0.00800000000000001,0.00894427190999916,-0.00400000000000001,18.9783297473724,21.42,0.993428577469193,13942,606882,293.02948,29417,5
"raw13988.Pput_CJ019_WT_IMS_5ul_R1_01_20V_redo_12Sep","raw13988","target",0.999521445699172,0.023094010767585,-0.02,0.0191485421551268,0.025,4.53063645271464,14.8,0.979789446525952,13988,792919,293.17157,373417,4
"raw13988.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw13988","target",0.999818455304127,0.032659863237109,2.77555756156289e-17,0.0170782512765993,-0.00250000000000001,4.33387817087652,13.525,0.980195228931048,13988,934087,293.17157,417017,4
"raw13988.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw13988","target",0.996085776751947,0.0382970843102535,0.03,0.0298607881119482,0.0175,6.37573525171803,13.85,0.982317742325812,13988,923490,293.17157,457610,4
"raw13988.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw13988","target",0.999001963911731,0.0219089023002066,0.02,0.0175119007154183,-0.0166666666666667,15.9403157643337,5.08333333333333,0.994833747628497,13988,944648,293.17157,707.306990881459,6
"raw13988.Pput_Muck_1642_IMS_5ul_R3_06_20V_redo_12Sep","raw13988","target",0.998784939719693,0.02,0.00999999999999998,0.025,0.0325,5.62198067113955,14.4,0.981915838817063,13988,912267,293.17157,432885,4
"raw13988.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw13988","target",0.998820529620151,0.0219089023002066,0.02,0.0316227766016838,9.25185853854297e-18,17.1495383805707,5.46666666666667,0.994737603566402,13988,747948,293.17157,357401,6
"raw13988.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw13988","target",0.997336392628669,0.023094010767585,0.02,0.0221735578260834,0.0275,5.2595151867829,14.475,0.980218622459766,13988,810718,293.17157,408600,4
"raw13988.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw13988","target",0.999971923962203,0.02,0.00999999999999998,0.00957427107756337,-0.0125,6.15629758864855,11.6,0.984522004093587,13988,772658,293.17157,371201,4
"raw13988.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw13988","target",0.999605235033792,0.025298221281347,-1.85042817657174e-17,0.0197484176581315,0.015,15.2756887460653,7.66666666666667,0.992964769305854,13988,961127,293.17157,454988,6
"raw13988.Pput_Muck_5042_IMS_5ul_R2_11_20V_redo_12Sep","raw13988","target",0.999238683971339,0.032659863237109,0.0133333333333333,0.0361478445646026,0.0166666666666667,14.8402156318566,7.4,0.993005670905079,13988,781010,293.17157,342723,6
"raw14099.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw14099","target",0.982803414208705,0.260832002126529,-0.0633333333333335,0.217025344142107,-0.06,6.18492791658345,11.3333333333333,0.746503047792454,14099,35614,294.89117,15.2942238267148,3
"raw14099.Pput_Muck_5042_IMS_5ul_R1_10_40V_12Sep","raw14099","target",0.999431366208685,0.0556776436283004,0.0100000000000001,0.0435889894354067,0.02,14.2028166220648,8.2,0.990875255401934,14099,11428,294.89117,6.24390243902439,3
"raw14151.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw14151","target",0.983394709274855,0.0457347424467075,0.0625000000000001,0.0206155281280883,-0.0175,23.3967768435455,19.125,0.975246212895329,14151,845683,294.98026,4837,4
"raw14151.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw14151","target",0.997075840960415,0.0484424056655599,0.0533333333333334,0.0136626010212795,0.00333333333333333,23.5684888498747,10.5166666666667,0.989011228351306,14151,1003615,294.98026,8820,6
"raw14596.Pput_CJ019_WT_IMS_5ul_R1_01_20V_redo_12Sep","raw14596","target",0.999698641174186,0.0382970843102535,0.07,0.015,0.0975,7.13880242057448,8.775,0.973068958237016,14596,327917,301.15335,58046,4
"raw14768.Pput_CJ019_WT_IMS_5ul_R2_02_40V_12Sep","raw14768","target",0.999606305325744,0.0230940107675851,-0.0133333333333333,0.0115470053837925,-0.0133333333333333,10.0583298812477,22.9,0.99023734402609,14768,33271,304.05884,5158,3
"raw14768.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw14768","target",0.999608043764945,0,0,0.00547722557505166,-0.004,13.035796868623,19.38,0.992133835126272,14768,158340,304.05884,5750,5
"raw14768.Pput_Muck_1642_IMS_5ul_R3_06_20V_redo_12Sep","raw14768","target",0.99973760553995,0.0206559111797729,0.0133333333333333,0.00408248290463863,0.00166666666666667,12.2979131020945,29.2666666666667,0.986768474176452,14768,156779,304.05884,9632,6
"raw14768.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw14768","target",0.999918449671704,0,0.04,0,-0.01,23.3505888576712,16.7,0.993339527054127,14768,176315,304.05884,6882,3
"raw14768.Pput_Muck_2224_IMS_5ul_R1_07_40V_12Sep","raw14768","target",0.999908323720135,0.0757187779440037,0.0900000000000001,0.02,3.46944695195361e-18,7.35,8.475,0.983620617145737,14768,29074,304.05884,5100,4
"raw14768.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw14768","target",0.999558156038509,0.0230940107675851,-0.0133333333333333,0.0208166599946613,0.00666666666666667,11.7797849442735,10.9666666666667,0.991912359355905,14768,105331,304.05884,8490,3
"raw14768.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw14768","target",0.999443596548908,0.0230940107675851,0.0666666666666667,0.00577350269189626,-0.0133333333333333,8.40555371961499,16.4333333333333,0.98461727318295,14768,33911,304.05884,3342,3
"raw14768.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw14768","target",0.998724988416511,0.0314498157242759,0.0109090909090909,0.00301511344577763,-0.00909090909090909,13.9059568661648,23.1818181818182,0.990296517902404,14768,181507,304.05884,1426,11
"raw14768.Pput_Muck_2224_IMS_5ul_R3_09_40V_12Sep","raw14768","target",0.9994856694618,0.0219089023002067,0.024,0.016431676725155,0.002,8.74842843029535,9.7,0.988648206877207,14768,25629,304.05884,4921,5
"raw14768.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw14768","target",0.999103468487107,0,0,0.00447213595499958,0.002,12.0831701138402,24.06,0.990623606931359,14768,88228,304.05884,6379,5
"raw14768.Pput_Muck_5042_IMS_5ul_R2_11_40V_12Sep","raw14768","target",0.999650951181611,0.02,0.05,0.0320156211871642,-0.0325,2.55652759291452,13.025,0.978841075245624,14768,21631,304.05884,2349,4
"raw14768.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw14768","target",0.998501419443478,0.0151185789203691,0.0457142857142858,0.00690065559342354,-0.0285714285714286,14.3387586631479,25.5,0.98771879795341,14768,119927,304.05884,1323,7
"raw14768.Pput_Muck_5042_IMS_5ul_R3_12_40V_12Sep","raw14768","target",0.999553476417601,0.0230940107675851,0.0266666666666667,0.00577350269189625,0.00333333333333333,14.4119163657486,3.03333333333333,0.992313653867046,14768,21773,304.05884,4694,3
"raw14769.Pput_CJ019_WT_IMS_5ul_R1_01_20V_redo_12Sep","raw14769","target",0.999660794804623,0,0,0.00447213595499958,-0.002,16.4205663726925,24.3,0.992792145889082,14769,367684,304.05884,13208,5
"raw14769.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw14769","target",0.999335222820915,0.0178885438199983,0.00800000000000001,0.00447213595499958,-0.002,18.0959387708955,16.04,0.994007874372973,14769,392744,304.05884,11736,5
"raw14769.Pput_Muck_1642_IMS_5ul_R3_06_20V_redo_12Sep","raw14769","target",0.998376464631253,0.0219089023002067,0.016,0.00447213595499958,-0.002,15.4171008947856,24.62,0.990667569125301,14769,329137,304.05884,9780,5
"raw14769.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw14769","target",0.99949141834545,0.021380899352994,0,0.00886405260427918,-0.0075,17.7519214251786,17.475,0.993950417647146,14769,252308,304.05884,8490,8
"raw14769.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw14769","target",0.999296583707696,0.0151185789203691,0.00571428571428572,0,-0.01,17.5391942042197,20.5,0.993580215154634,14769,364141,304.05884,1426,7
"raw14769.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw14769","target",0.997465931299967,0.0438178046004133,0.00800000000000001,0.016431676725155,0.002,19.8100227157871,17.82,0.990204738818325,14769,171296,304.05884,6379,5
"raw14949.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw14949","target",0.994361414880183,0.199749843554382,-0.0199999999999997,0.0251661147842358,0.0533333333333333,17.6076687837999,28.9,0.952515191565892,14949,279015,306.07617,25.7770789657582,3
"raw14949.Pput_Muck_5042_IMS_5ul_R1_10_40V_12Sep","raw14949","target",0.992598812936071,0.205264057577875,-0.0133333333333332,0.0208166599946613,0.0333333333333333,17.433970670313,28.9333333333333,0.957567011319702,14949,288447,306.07617,36509,3
"raw14995.Pput_CJ019_WT_IMS_5ul_R2_02_40V_12Sep","raw14995","target",0.999184041524651,0.0404145188432737,0.0166666666666668,0.00577350269189625,-0.00333333333333333,10.3176224651483,4.96666666666667,0.988538821830043,14995,605014,306.97827,8448,3
"raw14995.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw14995","target",0.999747848692869,0.0357770876399966,0.0239999999999999,0.00707106781186548,-0.01,19.9605861637378,15.4,0.992726063108263,14995,723381,306.97827,1436,5
"raw14995.Pput_Muck_1642_IMS_5ul_R3_06_20V_redo_12Sep","raw14995","target",0.999932709326869,0.032659863237109,0.0266666666666666,0.0151657508881031,-0.00500000000000001,21.1405455621814,12.2666666666667,0.99325485310038,14995,700206,306.97827,1617,6
"raw14995.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw14995","target",0.999294211986554,0.04618802153517,0.0266666666666666,0.01,-0.02,19.8558135903149,12.9666666666667,0.992858020429299,14995,705124,306.97827,4688,3
"raw14995.Pput_Muck_2224_IMS_5ul_R1_07_40V_12Sep","raw14995","target",0.999904322072094,0.0404145188432737,0.0349999999999999,0.00577350269189625,0.005,16.8296365577711,12.05,0.992241089488724,14995,539962,306.97827,10626,4
"raw14995.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw14995","target",0.999985390001317,0.04618802153517,-0.0133333333333332,0.00577350269189625,-0.00666666666666666,19.8047973986103,16.9,0.991463943575128,14995,672839,306.97827,10320,3
"raw14995.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw14995","target",0.999824363667971,0.0404145188432737,0.0466666666666666,0.00577350269189625,0.00666666666666666,6.99070811863863,3,0.981450316442208,14995,517082,306.97827,7550,3
"raw14995.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw14995","target",0.998726721944528,0.051733583254629,0.0218181818181817,0.0175291964240443,-0.00454545454545455,16.3476770660099,18.2363636363636,0.988971835615637,14995,713937,306.97827,9518,11
"raw14995.Pput_Muck_2224_IMS_5ul_R3_09_40V_12Sep","raw14995","target",0.999944290020185,0.0438178046004132,0.0479999999999999,0.00447213595499958,-0.008,17.9904696992602,9.78,0.993109698542229,14995,566390,306.97827,7642,5
"raw14995.Pput_Muck_5042_IMS_5ul_R1_10_20V_redo_12Sep","raw14995","target",0.998680420881645,0,-0.0399999999999998,0.00894427190999917,-0.024,20.1474564151408,22.6,0.993460664576562,14995,747226,306.97827,1875,5
"raw14995.Pput_Muck_5042_IMS_5ul_R2_11_40V_12Sep","raw14995","target",0.999201167683655,0.0565685424949237,0.0400000000000001,0.005,0.0025,8.82283967892424,3.575,0.985235214356825,14995,560142,306.97827,1317,4
"raw14995.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw14995","target",0.999709640088435,0.0359894164336974,0.0342857142857142,0.00816496580927726,-0.01,16.1044359461254,13.3428571428571,0.992943841425482,14995,671448,306.97827,420,7
"raw14995.Pput_Muck_5042_IMS_5ul_R3_12_40V_12Sep","raw14995","target",0.999951518549265,0.0399999999999999,0.0399999999999999,0.01,-0.02,23.7373826133661,10.2333333333333,0.992711109769657,14995,536569,306.97827,1920,3
"raw15018.Pput_Muck_1642_IMS_5ul_R2_05_20V_redo_12Sep","raw15018","target",0.986434692660347,0.0832666399786454,0.0533333333333334,0.00577350269189625,0.0933333333333333,30.1619517494033,0.833333333333334,0.964781383230328,15018,60840,307.1358,28.2156166814552,3
"raw15019.Pput_Muck_1642_IMS_5ul_R3_06_40V_12Sep","raw15019","target",0.999579297191873,0,-0.04,0.00547722557505167,0.035,13.9233257521326,31.85,0.988948943775596,15019,542538,307.1358,111.2,6
"raw15090.Pput_CJ019_WT_IMS_5ul_R1_01_40V_12Sep","raw15090","target",0.999942024288596,0.0399999999999999,-0.0599999999999999,0.00577350269189625,0.005,16.1802348561447,8,0.987944709149073,15090,1422912,308.93839,312,4
"raw15090.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw15090","target",0.996138110508501,0.0489897948556635,-0.0199999999999999,0.0103279555898865,-0.0466666666666667,20.6850348480892,18.9333333333333,0.991929066125703,15090,1515205,308.93839,241,6
"raw15090.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw15090","target",0.999112801206811,0.0390360029179413,-0.057142857142857,0.010690449676497,0.0114285714285714,20.014387682008,20.3285714285714,0.989720072117845,15090,1263100,308.93839,7938,7
"raw15090.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw15090","target",0.999727470377775,0.0404145188432737,-0.0349999999999999,0.00499999999999999,-0.0775,14.5437271701583,9.2,0.994320128765365,15090,1302151,308.93839,108,4
"raw15090.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw15090","target",0.992860497977909,0.0421637021355783,1.11022302462516e-16,0.00918936583472682,-0.002,16.890368721717,18.43,0.991429513710869,15090,1565900,308.93839,156,10
"raw15090.Pput_Muck_5042_IMS_5ul_R1_10_40V_12Sep","raw15090","target",0.999548138133051,0.0399999999999999,-0.0199999999999999,0.0125830573921179,0.0025,18.7411090031158,27.675,0.987199099807231,15090,1180789,308.93839,340,4
"raw15090.Pput_Muck_5042_IMS_5ul_R2_11_40V_12Sep","raw15090","target",0.999928514443249,0.0516397779494322,0.0200000000000001,0.0163299316185545,-0.01,21.9829289828873,15.325,0.989014684136801,15090,1164391,308.93839,231,4
"raw15143.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw15143","target",0.99974263663698,0.0230940107675851,-0.02,0.005,-0.0025,12.0815286008573,15.75,0.991601428483288,15143,307127,309.50388,30586,4
"raw15143.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw15143","target",0.999734663180308,0,-0.04,0.0104880884817015,0.00499999999999999,12.1816939161459,13.7833333333333,0.989705038833274,15143,214968,309.50388,46920,6
"raw15379.Pput_CJ019_WT_IMS_5ul_R1_01_40V_12Sep","raw15379","target",0.999682384944798,0,-0.0800000000000001,0.0115470053837925,0.02,12.6609636284131,14,0.982985069338838,15379,17913,312.09485,7494,4
"raw15379.Pput_Muck_2224_IMS_5ul_R1_07_20V_redo_12Sep","raw15379","target",0.9949314917346,0.0163299316185545,-0.0333333333333334,0.00408248290463863,-0.00166666666666667,14.8954243533599,17.2166666666667,0.992694623565394,15379,115380,312.09485,5882,6
"raw15379.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw15379","target",0.998192260470077,0,-0.0700000000000003,0.0139727626201154,0.0157142857142857,13.0672618912048,15.2,0.986975153611777,15379,75422,312.09485,5621,7
"raw15379.Pput_Muck_2224_IMS_5ul_R2_08_40V_12Sep","raw15379","target",0.998756811798652,0.0230940107675851,-0.02,0.005,0.0075,21.9230472334482,0.599999999999999,0.989397527161686,15379,11599,312.09485,1935,4
"raw15379.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw15379","target",0.998958862455289,0.0126491106406735,-0.036,0.0108012344973464,0.005,15.4134465105418,12.39,0.992447828831186,15379,134344,312.09485,933,10
"raw15379.Pput_Muck_5042_IMS_5ul_R1_10_40V_12Sep","raw15379","target",0.999135029493166,0.0326598632371091,0,0.005,0.0025,20.0217173755566,-3.225,0.990475022160617,15379,7650,312.09485,1144,4
"raw15379.Pput_Muck_5042_IMS_5ul_R2_11_40V_12Sep","raw15379","target",0.99932094974202,0.0230940107675851,0.02,0.02,-0.02,33.0426492077537,-30.05,0.941142808781607,15379,4765,312.09485,2371,4
"raw15381.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw15381","target",0.999456741824079,0.02,0.01,0,0.22,13.9368516291641,19.125,0.991211867201451,15381,434650,312.09485,10.7705168962675,4
"raw15381.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw15381","target",0.998145376316122,0.0178885438199983,0.048,0,0.26,14.6152317805774,23.1,0.988533723025019,15381,507950,312.09485,96869,5
"raw15381.Pput_Muck_2224_IMS_5ul_R3_09_20V_redo_12Sep","raw15381","target",0.999699326437223,0,0.0700000000000003,0.0608276253029822,0.1,16.0506490003779,22.9666666666667,0.97106900766104,15381,568740,312.09485,11.8259170553385,3
"raw15381.Pput_Muck_5042_IMS_5ul_R2_11_20V_redo_12Sep","raw15381","target",0.999624316570027,0,0.0800000000000001,0.00577350269189626,0.303333333333333,18.4784559239492,32.2666666666667,0.957616021949578,15381,566877,312.09485,39.3502084574151,3
"raw15381.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw15381","target",0.999536999200082,0,0,0.00447213595499958,0.218,17.1670323585645,23.88,0.988472829340534,15381,430385,312.09485,9.98134991119005,5
"raw15382.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw15382","target",0.997830408110469,0.035637059362411,-0.00500000000000004,0.0163299316185545,0.216666666666667,16.4503698033408,19.4666666666667,0.992033489173608,15382,370221,312.09485,6.04514424135653,6
"raw15581.Pput_Muck_2224_IMS_5ul_R2_08_20V_redo_12Sep","raw15581","target",0.997485416290287,0.0230940107675851,-0.0600000000000001,0.0264575131106459,-0.005,27.0044903673445,9.975,0.985109539214497,15581,193634,314.14474,97365,4
"raw15652.Pput_Muck_5042_IMS_5ul_R3_12_20V_redo_12Sep","raw15652","target",0.999573647773029,0.0334664010613631,0.0600000000000001,0.0116904519445001,-0.0216666666666667,23.6519484750552,12.5333333333333,0.991382509961263,15652,842145,314.94205,16915,6
"raw15659.Pput_CJ019_WT_IMS_5ul_R1_01_20V_redo_12Sep","raw15659","target",0.988372041082134,0.0512835256198323,0.0340000000000001,0.0212132034355964,0.01,14.99376537098,20.34,0.984363859602258,15659,608629,314.94205,2132,5
"raw15659.Pput_CJ019_WT_IMS_5ul_R1_01_40V_12Sep","raw15659","target",0.996299352188465,0.0230940107675851,0.0666666666666667,0.01,-0.01,29.5848497263943,18.4333333333333,0.970679507978476,15659,413452,314.94205,4437,3
"raw15659.Pput_CJ019_WT_IMS_5ul_R2_02_20V_redo_12Sep","raw15659","target",0.999513787423225,0.04,0.04,0.00707106781186548,-2.77542203629133e-18,14.7872580284514,19.54,0.988588258143753,15659,1173499,314.94205,551,5
"raw15659.Pput_CJ019_WT_IMS_5ul_R2_02_40V_12Sep","raw15659","target",0.996814591246778,0.0456070170039655,0.0240000000000001,0.0167332005306815,0.016,20.2495185127943,16.46,0.988598996809425,15659,282552,314.94205,2175,5
"raw15659.Pput_CJ019_WT_IMS_5ul_R3_03_20V_redo_12Sep","raw15659","target",0.982113003073857,0.0497995983919549,0.0100000000000001,0.016431676725155,0.015,15.662364657569,19.1166666666667,0.9879806704149,15659,569307,314.94205,3285,6
"raw15659.Pput_CJ019_WT_IMS_5ul_R3_03_40V_12Sep","raw15659","target",0.999162774538883,0.04,0.0800000000000001,0.0173205080756888,-0.01,24.5813615028406,11.2666666666667,0.986990405875436,15659,346687,314.94205,4261,3
