Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,306.0765,-1,precursor,2.6,20.06,19.83,162.37,204357,244557,16406,6769,-52.4,0.18,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,306.0765,-1,precursor,2.59,20.06,19.83,162.37,253705,314521,25944,24086,-53.1,0.14,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,306.0765,-1,precursor,2.59,20.06,19.83,162.37,256461,284627,24035,8789,-52.6,0.16,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,306.0765,-1,precursor,2.59,20.06,19.83,162.37,225888,293110,17635,6359,-57,0.2,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,306.0765,-1,precursor,2.63,20.06,19.83,162.37,242864,266304,17762,2291,-50.4,0.2,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,306.0765,-1,precursor,2.6,20.06,19.83,162.37,248342,304782,20846,3879,-57.8,0.19,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,306.0765,-1,precursor,2.6,20.06,19.83,162.37,216915,247022,18136,4866,-59.6,0.19,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,306.0765,-1,precursor,2.6,20.06,19.83,162.37,225978,279177,20062,13743,-57.9,0.18,-0.0306063,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,306.0765,-1,precursor,2.6,20.06,19.83,162.37,263047,291669,19513,7115,-58.2,0.21,-0.0306063,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,44561,582326,4823,1363,11.9,0.15,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,14007,693804,1045,0,6.9,0.12,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,35321,769434,3762,0,9.4,0.15,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,128.0342,-1,128ref,2.67,20.06,19.83,162.37,9202,716133,1140,0,8,0.12,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,35109,644429,3800,15571,19.1,0.14,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,6848,576555,692,0,7.1,0.11,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,32830,190112,2872,9017,15.5,0.16,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,128.0342,-1,128ref,2.68,20.06,19.83,162.37,8484,178791,751,0,2.9,0.23,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,35990,324578,3065,226,14.8,0.19,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,8766,242266,653,0,10.9,0.32,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,25291,297534,2014,2085,16.1,0.17,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,3092,241094,408,0,10.8,0.12,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,33342,295314,3346,1299,14,0.14,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,128.0342,-1,128ref,2.63,20.06,19.83,162.37,20169,244557,1830,0,11.3,0.14,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,128.0342,-1,128ref,2.67,20.06,19.83,162.37,25273,314521,2162,5486,15.9,0.16,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,128.0342,-1,128ref,2.4,20.06,19.83,162.37,4089,284627,457,0,8.1,0.08,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,128.0342,-1,128ref,2.59,20.06,19.83,162.37,46191,293110,3226,0,14.4,0.25,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,128.0342,-1,128ref,2.44,20.06,19.83,162.37,5741,266304,449,0,2.5,0.12,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,32409,304782,2861,3258,14,0.16,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,128.0342,-1,128ref,2.6,20.06,19.83,162.37,10192,247022,668,903,0.9,0.19,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,128.0342,-1,128ref,2.64,20.06,19.83,162.37,26711,279177,2483,0,10.5,0.15,-0.2051161,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,128.0342,-1,128ref,2.45,20.06,19.83,162.37,4877,291669,468,636,2.3,0.03,-0.2051161,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,143.0452,-1,143ref,2.6,20.06,19.83,162.37,1547,582326,199,0,-10.1,0.12,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,143.0452,-1,143ref,2.64,20.06,19.83,162.37,184,693804,26,0,-69.7,0.12,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,143.0452,-1,143ref,2.52,20.06,19.83,162.37,1547,769434,269,0,-1.9,0.09,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,143.0452,-1,143ref,2.44,20.06,19.83,162.37,0,716133,0,0,#N/A,0.43,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,143.0452,-1,143ref,2.21,20.06,19.83,162.37,1831,644429,409,527,0.7,0.07,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,143.0452,-1,143ref,2.25,20.06,19.83,162.37,256,576555,47,393,1.2,0.06,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,143.0452,-1,143ref,2.6,20.06,19.83,162.37,669,190112,84,0,0.5,0.07,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,143.0452,-1,143ref,2.6,20.06,19.83,162.37,198,178791,28,0,-14.9,0.12,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,143.0452,-1,143ref,2.76,20.06,19.83,162.37,840,324578,111,0,6.2,0.13,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,0,242266,0,0,#N/A,0.51,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,1673,297534,264,0,5.4,0.08,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,143.0452,-1,143ref,2.75,20.06,19.83,162.37,551,241094,78,0,-12.3,0.12,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,78,295314,0,9,-15.7,0,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,143.0452,-1,143ref,2.32,20.06,19.83,162.37,0,244557,0,0,#N/A,0.67,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,0,314521,0,0,#N/A,0.55,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,0,284627,0,0,#N/A,0.55,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,143.0452,-1,143ref,2.4,20.06,19.83,162.37,95,293110,68,0,-14.3,0.02,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,143.0452,-1,143ref,2.32,20.06,19.83,162.37,0,266304,0,0,#N/A,0.71,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,143.0452,-1,143ref,2.72,20.06,19.83,162.37,1049,304782,78,0,0.2,0.31,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,143.0452,-1,143ref,2.56,20.06,19.83,162.37,467,247022,66,0,10.3,0.12,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,143.0452,-1,143ref,2.76,20.06,19.83,162.37,2990,279177,256,0,6.8,0.24,-0.1904041,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,143.0452,-1,143ref,2.45,20.06,19.83,162.37,0,291669,0,0,#N/A,0.63,-0.1904041,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,153.0659,-1,153ref,2.6,20.06,19.83,162.37,304,582326,93,0,-5.7,0.04,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,153.0659,-1,153ref,2.84,20.06,19.83,162.37,198,693804,42,0,-10.2,0.08,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,153.0659,-1,153ref,2.52,20.06,19.83,162.37,611,769434,105,0,-18,0.09,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,153.0659,-1,153ref,2.44,20.06,19.83,162.37,0,716133,0,0,#N/A,0.43,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,153.0659,-1,153ref,2.21,20.06,19.83,162.37,23,644429,0,0,28.9,0.55,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,153.0659,-1,153ref,2.21,20.06,19.83,162.37,0,576555,0,0,#N/A,0.59,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,153.0659,-1,153ref,2.64,20.06,19.83,162.37,446,190112,63,0,-8.7,0.12,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,153.0659,-1,153ref,2.4,20.06,19.83,162.37,0,178791,0,0,#N/A,0.47,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,153.0659,-1,153ref,2.68,20.06,19.83,162.37,156,324578,22,0,35.1,0.12,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,153.0659,-1,153ref,2.6,20.06,19.83,162.37,878,242266,124,0,-8.7,0.12,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,153.0659,-1,153ref,2.64,20.06,19.83,162.37,132,297534,37,0,-3.9,0.06,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,153.0659,-1,153ref,2.44,20.06,19.83,162.37,0,241094,0,0,#N/A,0.47,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,153.0659,-1,153ref,2.4,20.06,19.83,162.37,0,295314,0,0,#N/A,0.39,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,153.0659,-1,153ref,2.32,20.06,19.83,162.37,0,244557,0,0,#N/A,0.67,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,153.0659,-1,153ref,2.91,20.06,19.83,162.37,1002,314521,151,0,1.1,0.09,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,153.0659,-1,153ref,2.4,20.06,19.83,162.37,0,284627,0,0,#N/A,0.55,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,153.0659,-1,153ref,2.55,20.06,19.83,162.37,445,293110,63,0,16,0.12,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,153.0659,-1,153ref,2.32,20.06,19.83,162.37,0,266304,0,0,#N/A,0.71,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,153.0659,-1,153ref,2.4,20.06,19.83,162.37,0,304782,0,0,#N/A,0.51,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,153.0659,-1,153ref,2.8,20.06,19.83,162.37,528,247022,84,0,-8.7,0.11,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,153.0659,-1,153ref,2.41,20.06,19.83,162.37,0,279177,0,0,#N/A,0.47,-0.1805859,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,153.0659,-1,153ref,2.45,20.06,19.83,162.37,0,291669,0,0,#N/A,0.63,-0.1805859,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,160.0065,-1,160ref,2.52,20.06,19.83,162.37,0,582326,0,0,#N/A,0.27,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,160.0065,-1,160ref,2.29,20.06,19.83,162.37,0,693804,0,0,#N/A,0.71,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,160.0065,-1,160ref,2.45,20.06,19.83,162.37,0,769434,0,0,#N/A,0.35,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,160.0065,-1,160ref,2.44,20.06,19.83,162.37,0,716133,0,0,#N/A,0.43,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,160.0065,-1,160ref,2.21,20.06,19.83,162.37,0,644429,0,0,#N/A,0.55,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,160.0065,-1,160ref,2.21,20.06,19.83,162.37,0,576555,0,0,#N/A,0.59,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,160.0065,-1,160ref,2.36,20.06,19.83,162.37,0,190112,0,0,#N/A,0.47,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,178791,0,0,#N/A,0.47,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,324578,0,0,#N/A,0.43,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,242266,0,0,#N/A,0.51,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,297534,0,0,#N/A,0.55,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,160.0065,-1,160ref,2.44,20.06,19.83,162.37,0,241094,0,0,#N/A,0.47,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,160.0065,-1,160ref,2.72,20.06,19.83,162.37,1240,295314,226,0,-2.5,0.09,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,160.0065,-1,160ref,2.32,20.06,19.83,162.37,0,244557,0,0,#N/A,0.67,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,314521,0,0,#N/A,0.55,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,284627,0,0,#N/A,0.55,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,293110,0,0,#N/A,0.59,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,160.0065,-1,160ref,2.32,20.06,19.83,162.37,0,266304,0,0,#N/A,0.71,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,160.0065,-1,160ref,2.4,20.06,19.83,162.37,0,304782,0,0,#N/A,0.51,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,160.0065,-1,160ref,2.29,20.06,19.83,162.37,0,247022,0,0,#N/A,0.59,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,160.0065,-1,160ref,2.41,20.06,19.83,162.37,0,279177,0,0,#N/A,0.47,-0.1737795,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,160.0065,-1,160ref,2.45,20.06,19.83,162.37,0,291669,0,0,#N/A,0.63,-0.1737795,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,167.0455,-1,167ref,2.64,20.06,19.83,162.37,1201,582326,196,0,-7.8,0.11,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,167.0455,-1,167ref,2.29,20.06,19.83,162.37,0,693804,0,0,#N/A,0.71,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,167.0455,-1,167ref,2.6,20.06,19.83,162.37,554,769434,107,0,10,0.07,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,167.0455,-1,167ref,2.44,20.06,19.83,162.37,0,716133,0,0,#N/A,0.43,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,167.0455,-1,167ref,2.64,20.06,19.83,162.37,1431,644429,137,0,-4.2,0.12,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,167.0455,-1,167ref,2.21,20.06,19.83,162.37,0,576555,0,0,#N/A,0.59,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,167.0455,-1,167ref,2.64,20.06,19.83,162.37,3282,190112,501,0,-9.4,0.1,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,167.0455,-1,167ref,2.4,20.06,19.83,162.37,0,178791,0,0,#N/A,0.47,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,167.0455,-1,167ref,2.6,20.06,19.83,162.37,2211,324578,276,0,-12.5,0.13,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,167.0455,-1,167ref,2.4,20.06,19.83,162.37,0,242266,0,0,#N/A,0.51,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,167.0455,-1,167ref,2.72,20.06,19.83,162.37,1059,297534,125,0,7.9,0.15,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,167.0455,-1,167ref,2.44,20.06,19.83,162.37,0,241094,0,0,#N/A,0.47,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,167.0455,-1,167ref,2.52,20.06,19.83,162.37,833,295314,97,0,-10,0.08,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,167.0455,-1,167ref,2.6,20.06,19.83,162.37,446,244557,63,0,-11.9,0.12,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_20V_redo,306.0765,-1,167.0455,-1,167ref,2.59,20.06,19.83,162.37,1537,314521,213,0,2.6,0.12,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R3_09_40V,306.0765,-1,167.0455,-1,167ref,2.4,20.06,19.83,162.37,0,284627,0,0,#N/A,0.55,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_20V_redo,306.0765,-1,167.0455,-1,167ref,2.4,20.06,19.83,162.37,1957,293110,221,944,-8.2,0.05,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R1_10_40V,306.0765,-1,167.0455,-1,167ref,2.32,20.06,19.83,162.37,0,266304,0,0,#N/A,0.71,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_20V_redo,306.0765,-1,167.0455,-1,167ref,2.48,20.06,19.83,162.37,2006,304782,214,0,2.1,0.11,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R2_11_40V,306.0765,-1,167.0455,-1,167ref,2.29,20.06,19.83,162.37,0,247022,0,0,#N/A,0.59,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_20V_redo,306.0765,-1,167.0455,-1,167ref,2.64,20.06,19.83,162.37,2154,279177,260,0,1.9,0.1,-0.1668865,2.3
56_glutathione reduced,Standards,Muck_5042_IMS_5ul_R3_12_40V,306.0765,-1,167.0455,-1,167ref,2.45,20.06,19.83,162.37,0,291669,0,0,#N/A,0.63,-0.1668865,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_20V_redo,306.0765,-1,179.0454,-1,179ref,2.6,20.06,19.83,162.37,57,582326,20,0,45.6,0.04,-0.1551217,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R1_01_40V,306.0765,-1,179.0454,-1,179ref,2.29,20.06,19.83,162.37,0,693804,0,0,#N/A,0.71,-0.1551217,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_20V_redo,306.0765,-1,179.0454,-1,179ref,2.56,20.06,19.83,162.37,1484,769434,210,0,27.4,0.12,-0.1551217,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R2_02_40V,306.0765,-1,179.0454,-1,179ref,2.44,20.06,19.83,162.37,0,716133,0,0,#N/A,0.43,-0.1551217,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_20V_redo,306.0765,-1,179.0454,-1,179ref,2.21,20.06,19.83,162.37,0,644429,0,0,#N/A,0.55,-0.1551217,2.3
56_glutathione reduced,Standards,CJ019_WT_IMS_5ul_R3_03_40V,306.0765,-1,179.0454,-1,179ref,2.21,20.06,19.83,162.37,0,576555,0,0,#N/A,0.59,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_20V_redo,306.0765,-1,179.0454,-1,179ref,2.36,20.06,19.83,162.37,0,190112,0,0,#N/A,0.47,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R2_05_40V,306.0765,-1,179.0454,-1,179ref,2.4,20.06,19.83,162.37,0,178791,0,0,#N/A,0.47,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_20V_redo,306.0765,-1,179.0454,-1,179ref,2.4,20.06,19.83,162.37,0,324578,0,0,#N/A,0.43,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_1642_IMS_5ul_R3_06_40V,306.0765,-1,179.0454,-1,179ref,2.4,20.06,19.83,162.37,0,242266,0,0,#N/A,0.51,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_20V_redo,306.0765,-1,179.0454,-1,179ref,2.4,20.06,19.83,162.37,0,297534,0,0,#N/A,0.55,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R1_07_40V,306.0765,-1,179.0454,-1,179ref,2.44,20.06,19.83,162.37,0,241094,0,0,#N/A,0.47,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_20V_redo,306.0765,-1,179.0454,-1,179ref,2.76,20.06,19.83,162.37,575,295314,153,0,12.3,0.06,-0.1551217,2.3
56_glutathione reduced,Standards,Muck_2224_IMS_5ul_R2_08_40V,306.0765,-1,179.0454,-1,179ref,2.32,20.06,19.83,162.37,0,244557,0,0,#N/A,0.67,-0.1551217,2.3
