Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R1_16,323.0286,-1,324.0264,-1,324,1.87,20.07,19.83,161.47,0,6593403,0,0,#N/A,0.69,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R2_17,323.0286,-1,324.0264,-1,324,1.86,20.07,19.83,161.47,135,5208376,0,0,10.9,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R3_18,323.0286,-1,324.0264,-1,324,2.25,20.07,19.83,161.47,2214,6203537,201,0,-12,0.37,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R1_10,323.0286,-1,324.0264,-1,324,2.2,20.07,19.83,161.47,8801,14615635,1150,0,-5.7,0.12,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R2_11,323.0286,-1,324.0264,-1,324,2.2,20.07,19.83,161.47,9382,16247148,883,0,-5.3,0.15,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R3_12,323.0286,-1,324.0264,-1,324,2.26,20.07,19.83,161.47,16415,14737819,1026,0,-1.5,0.3,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R1_22,323.0286,-1,324.0264,-1,324,2.19,20.07,19.83,161.47,2244,7811487,266,0,-9.1,0.14,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R2_23,323.0286,-1,324.0264,-1,324,1.95,20.07,19.83,161.47,9117,11723976,753,0,-12.3,0.13,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R3_24,323.0286,-1,324.0264,-1,324,2.21,20.07,19.83,161.47,454,9251300,75,0,-21.5,0.1,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R1_01,323.0286,-1,324.0264,-1,324,2.24,20.07,19.83,161.47,10276,14279009,1234,0,-6.8,0.13,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R2_02,323.0286,-1,324.0264,-1,324,2.26,20.07,19.83,161.47,6184,16240564,807,0,-11.1,0.12,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R3_03,323.0286,-1,324.0264,-1,324,2.26,20.07,19.83,161.47,7610,13954060,741,0,-10.5,0.13,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R1_13,323.0286,-1,324.0264,-1,324,2.26,20.07,19.83,161.47,3104,8488817,418,0,-9.7,0.12,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R2_14,323.0286,-1,324.0264,-1,324,2.22,20.07,19.83,161.47,3560,8877052,475,0,-12.7,0.13,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R3_15,323.0286,-1,324.0264,-1,324,2.26,20.07,19.83,161.47,7434,8945691,675,0,-14.9,0.14,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R1_07,323.0286,-1,324.0264,-1,324,1.86,20.07,19.83,161.47,0,12129222,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R2_08,323.0286,-1,324.0264,-1,324,1.74,20.07,19.83,161.47,0,11956694,0,0,#N/A,0.78,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R3_09,323.0286,-1,324.0264,-1,324,1.82,20.07,19.83,161.47,0,13496348,0,0,#N/A,0.69,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R1_19,323.0286,-1,324.0264,-1,324,1.8,20.07,19.83,161.47,0,7621172,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R2_20,323.0286,-1,324.0264,-1,324,1.89,20.07,19.83,161.47,0,7973922,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R3_21,323.0286,-1,324.0264,-1,324,1.78,20.07,19.83,161.47,0,8298044,0,0,#N/A,0.69,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R1_04,323.0286,-1,324.0264,-1,324,1.82,20.07,19.83,161.47,0,10533281,0,0,#N/A,0.69,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R2_05,323.0286,-1,324.0264,-1,324,1.87,20.07,19.83,161.47,0,10267480,0,0,#N/A,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R3_06,323.0286,-1,324.0264,-1,324,1.87,20.07,19.83,161.47,0,9262846,0,0,#N/A,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R1_16,323.0286,-1,324.0264,-1,324,1.87,20.07,19.83,161.47,0,4479928,0,0,#N/A,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R2_17,323.0286,-1,324.0264,-1,324,1.99,20.07,19.83,161.47,0,4677017,0,0,#N/A,0.48,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R3_18,323.0286,-1,324.0264,-1,324,2.04,20.07,19.83,161.47,0,4048591,0,0,#N/A,0.39,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R1_10,323.0286,-1,324.0264,-1,324,1.94,20.07,19.83,161.47,0,12524377,0,0,#N/A,0.48,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R2_11,323.0286,-1,324.0264,-1,324,1.81,20.07,19.83,161.47,0,16058731,0,0,#N/A,0.78,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R3_12,323.0286,-1,324.0264,-1,324,1.87,20.07,19.83,161.47,0,14029196,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R1_22,323.0286,-1,324.0264,-1,324,1.85,20.07,19.83,161.47,0,6972578,0,0,#N/A,0.52,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R2_23,323.0286,-1,324.0264,-1,324,1.74,20.07,19.83,161.47,0,11427782,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R3_24,323.0286,-1,324.0264,-1,324,1.91,20.07,19.83,161.47,0,7254027,0,0,#N/A,0.48,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R1_01,323.0286,-1,324.0264,-1,324,1.85,20.07,19.83,161.47,0,13335296,0,0,#N/A,0.65,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R2_02,323.0286,-1,324.0264,-1,324,1.85,20.07,19.83,161.47,0,14115901,0,0,#N/A,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R3_03,323.0286,-1,324.0264,-1,324,1.82,20.07,19.83,161.47,0,11795427,0,0,#N/A,0.61,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R1_13,323.0286,-1,324.0264,-1,324,1.91,20.07,19.83,161.47,0,6921204,0,0,#N/A,0.52,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R2_14,323.0286,-1,324.0264,-1,324,1.95,20.07,19.83,161.47,0,8443772,0,0,#N/A,0.52,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R3_15,323.0286,-1,324.0264,-1,324,2,20.07,19.83,161.47,0,6543849,0,0,#N/A,0.39,-0.03137618,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R1_07,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,1716014,12745815,143109,599450,10.6,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R2_08,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,1492695,11278550,125762,582571,10.2,0.17,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R3_09,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,1944936,12601020,152699,414311,12,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R1_19,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,888299,7695976,79762,587841,10.7,0.16,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R2_20,323.0286,-1,78.95773,-1,78ref,2.22,20.07,19.83,161.47,983685,7881626,75966,574935,11.6,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R3_21,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,1087106,8643462,81604,577758,10.4,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R1_04,323.0286,-1,78.95773,-1,78ref,2.21,20.07,19.83,161.47,1427997,10832866,113794,727626,12.3,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R2_05,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1524574,10524797,116907,557509,12.1,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R3_06,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1439401,10256175,107046,510022,10.9,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R1_16,323.0286,-1,78.95773,-1,78ref,2.3,20.07,19.83,161.47,706606,6593403,44938,845252,9.6,0.21,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R2_17,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,590530,5208376,40056,539125,10.5,0.21,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R3_18,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,756588,6203537,48395,609202,11.1,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R1_10,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,2230738,14615635,160241,385304,11.9,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R2_11,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,2605315,16247148,189224,208651,12.4,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R3_12,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2282047,14737819,160048,295288,10.7,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R1_22,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,942357,7811487,76266,480527,10,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R2_23,323.0286,-1,78.95773,-1,78ref,2.21,20.07,19.83,161.47,1815424,11723976,103941,262269,12.1,0.22,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R3_24,323.0286,-1,78.95773,-1,78ref,2.21,20.07,19.83,161.47,1424955,9251300,104042,358825,11.2,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R1_01,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,1987676,14279009,156898,551717,10.6,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R2_02,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2260810,16240564,173001,712650,11.1,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R3_03,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2191357,13954060,159317,278360,9.7,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R1_13,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1109904,8488817,85266,729422,9.6,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R2_14,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1187949,8877052,92076,557444,14.4,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R3_15,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1294335,8945691,95884,716794,9.5,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R1_07,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2813126,12129222,213564,1360187,10.9,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R2_08,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,3221555,11956694,212937,1137080,11.2,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R3_09,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,3603870,13496348,239429,952513,8.7,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R1_19,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,1923838,7621172,138218,1304793,9.8,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R2_20,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,2008076,7973922,120039,1885785,8.7,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R3_21,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2393903,8298044,143773,1142844,21,0.23,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R1_04,323.0286,-1,78.95773,-1,78ref,2.21,20.07,19.83,161.47,2741157,10533281,173164,1316176,8.2,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R2_05,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2635959,10267480,184427,1149319,10.5,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R3_06,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2276723,9262846,157168,1529380,11.3,0.2,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R1_16,323.0286,-1,78.95773,-1,78ref,1.87,20.07,19.83,161.47,2529,4479928,0,3377763,10.2,0,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R2_17,323.0286,-1,78.95773,-1,78ref,2.3,20.07,19.83,161.47,1007452,4677017,61811,1023415,20.3,0.31,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R3_18,323.0286,-1,78.95773,-1,78ref,2.25,20.07,19.83,161.47,799734,4048591,68009,1134487,11.6,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R1_10,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,2953939,12524377,234818,1088748,9.7,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R2_11,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,4058926,16058731,265923,1001431,9.8,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R3_12,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,3440495,14029196,241855,1033187,12.3,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R1_22,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,1820147,6972578,138087,983161,10.1,0.23,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R2_23,323.0286,-1,78.95773,-1,78ref,2.22,20.07,19.83,161.47,3186689,11427782,180519,485863,12.2,0.25,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R3_24,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1928234,7254027,157858,967497,8.4,0.19,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R1_01,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,3149408,13335296,244171,1310857,10,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R2_02,323.0286,-1,78.95773,-1,78ref,2.24,20.07,19.83,161.47,3149778,14115901,260152,1784479,8.6,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R3_03,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,2758083,11795427,212910,1040946,20.1,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R1_13,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,967873,6921204,105918,1951484,12,0.15,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R2_14,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1499088,8443772,134349,1486814,11.2,0.17,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R3_15,323.0286,-1,78.95773,-1,78ref,2.26,20.07,19.83,161.47,1520688,6543849,138675,937777,17.3,0.18,-0.2589741,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R1_07,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,1599865,12745815,116941,605369,3.9,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R2_08,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,1512244,11278550,112403,588188,2.7,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R3_09,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,1612888,12601020,128232,760297,6.7,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R1_19,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,936644,7695976,70467,490391,2.2,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R2_20,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,1135801,7881626,63363,844985,-1.9,0.53,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_60h_R3_21,323.0286,-1,96.96838,-1,96ref,1.85,20.07,19.83,161.47,1725211,8643462,163737,656024,-6.1,0.1,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R1_04,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,1462717,10832866,109577,885993,3.7,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R2_05,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,1099289,10524797,90092,982211,5.2,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_36h_R3_06,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,1569629,10256175,100168,831788,1.6,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R1_16,323.0286,-1,96.96838,-1,96ref,2.3,20.07,19.83,161.47,580794,6593403,48395,554704,5.3,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R2_17,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,519849,5208376,43262,405840,5.6,0.2,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HALM_60h_R3_18,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,755536,6203537,44370,344046,5.4,0.21,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R1_10,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,1874986,14615635,135925,580757,5.8,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R2_11,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,2371586,16247148,159586,216047,5.6,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_36h_R3_12,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,1966200,14737819,135042,473937,4.9,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R1_22,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,1089623,7811487,73616,527309,0.1,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R2_23,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,1680091,11723976,99726,78848,6.7,0.2,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LAHM_60h_R3_24,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,1254646,9251300,89880,558540,2.3,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R1_01,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,1864026,14279009,145528,636394,4.7,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R2_02,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,2244331,16240564,155284,952951,3.2,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_36h_R3_03,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,2168879,13954060,148271,230773,3.8,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R1_13,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,897025,8488817,66251,656608,3.5,0.2,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R2_14,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,854937,8877052,76226,612089,9.5,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_LALM_60h_R3_15,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,1023493,8945691,84866,466751,4.4,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R1_07,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,779202,12129222,58477,619640,2.3,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R2_08,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,903228,11956694,60605,757490,0.8,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_36h_R3_09,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,848665,13496348,64768,683690,2.3,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R1_19,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,378433,7621172,29413,660957,0.3,0.15,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R2_20,323.0286,-1,96.96838,-1,96ref,1.89,20.07,19.83,161.47,411827,7973922,39763,866585,-2.1,0.05,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HAHM_60h_R3_21,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,397364,8298044,28256,971320,2,0.5,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R1_04,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,653098,10533281,44692,875931,-0.4,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R2_05,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,432345,10267480,42467,931957,4,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_36h_R3_06,323.0286,-1,96.96838,-1,96ref,2.21,20.07,19.83,161.47,471052,9262846,40999,915918,1.8,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R1_16,323.0286,-1,96.96838,-1,96ref,2.3,20.07,19.83,161.47,197255,4479928,16559,594510,5.2,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R2_17,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,299739,4677017,20494,221985,14.3,0.22,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_HALM_60h_R3_18,323.0286,-1,96.96838,-1,96ref,2.25,20.07,19.83,161.47,164441,4048591,15551,335221,8.1,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R1_10,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,838233,12524377,72472,460453,4.8,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R2_11,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,1285743,16058731,86440,386824,3.6,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_36h_R3_12,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,904129,14029196,75147,617613,6.5,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R1_22,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,258672,6972578,25693,763210,-0.9,0.13,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R2_23,323.0286,-1,96.96838,-1,96ref,2.22,20.07,19.83,161.47,961048,11427782,56195,61468,6.7,0.22,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LAHM_60h_R3_24,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,303107,7254027,33260,645777,2.7,0.14,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R1_01,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,790693,13335296,75139,709082,3.3,0.17,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R2_02,323.0286,-1,96.96838,-1,96ref,2.24,20.07,19.83,161.47,886151,14115901,76271,809599,1.4,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_36h_R3_03,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,739894,11795427,65698,545962,12.1,0.16,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R1_13,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,289160,6921204,30997,573148,6.6,0.15,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R2_14,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,620507,8443772,49168,301921,5.8,0.19,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_40V_LALM_60h_R3_15,323.0286,-1,96.96838,-1,96ref,2.26,20.07,19.83,161.47,469357,6543849,42236,235197,12.2,0.18,-0.242246,2.2
63_uridine monophosphate,Standards,IMS_20V_HAHM_36h_R1_07,323.0286,-1,97.06512,-1,97,2.25,20.07,19.83,161.47,10673,12745815,1057,2592,-2.4,0.13,-0.2421575,2.2
